readability,difficult_words
7.000227217125382,"['tự_dưng', 'tag', 'thanh_xuân', 'vườn_trường', 'rung_rinh', 'sến', 'sẩm', 'tui', 'mỗi_tội', 'rung_rinh', 'mỉm', 'gật_gù', 'trẻ_con', 'trẻ_con', 'trẻ_con', 'run', 'lẩy_bẩy', 'trẻ_con', 'trẻ_con', 'mận', 'cất', 'vội', 'ngốc', 'xít', 'trẻ_con', 'gam', 'trẻ_con', 'kỳ_lạ', 'nhể', 'chúng_mình', 'ô_mai', 'bọ_xít', 'be', 'continued']"
7.913999337748344,"['oi_bức', 'mẫu_giáo', 'xong_xuôi', 'bố_mẹ', 'nhất_quyết', 'đánh_vần', 'trưng_vương', 'có_điều', 'hoà', 'mát_rượi', 'cafe', 'chả', 'nhảy_dù', 'thủ_thư', 'giản_đơn', 'đầy_ắp', 'tha_hồ', 'lăn', 'lê_bò', 'toài', 'đông_anh', 'ko', 'anh_chị']"
5.416975,['í']
7.194087421383648,"['ko', 'đc', 'bnhieu', 'cãi', 'cafe', 'nịnh_nọt', 'năn_nỉ', 'vật_vã', 'quyết_chí', 'phen', 'sống_còn', 'cafe', 'haha', 'youtube', 'latte', 'art', 'ko', 'choooooo']"
7.153032027972028,"['khiếp_sợ', 'bố_mẹ', 'liểng_xiểng', 'mẫu_giáo', '2 ', 'bố_mẹ', 'đương_nhiên', 'bêu_nắng', 'tung_tăng', 'nghịch', 'bùn_đất', 'livestream', 'thuỳ_minh', 'cute', 'hải_ninh', 'bv', 'tw', 'hệ_miễn_dịch', 'bố_mẹ']"
7.962638461538462,"['dạo', 'vải_toát', 'mồ_hôi', 'đc', 'ah']"
7.501080952380952,"['tiếp_viên', 'chiaki', 'gắng', 'lạ_lẫm', 's', 'tiếp_viên', 'ao_ước', 'tiếp_viên', 'í', 'daisy', 'la_cà', 'bố_mẹ', 'líu_lo', 'cô_chú', 'tiếp_viên', 'tò_mò', 'cô_chú', 'vietnam_airlines', 'lân_la', 'buồng_lái', 'cơ_trưởng', 'cô_chú', 'hình_dung', 'daisy', 'sung_sướng', 'hào_hứng', 'ntn', 'tò_mò', 'háo_hức', 'cô_chú', 'tiếp_viên', 'bố_mẹ', 'bát_giác', 'tượng_đài', 'lý_thái_tổ', 'vietnam_airlines', 'cô_chú', 'vna', 'chân_thực', 'hướng_nghiệp', 'vna', 'ước_mơ', 'hướng_nghiệp', 'gian_hàng', 'vna', 'jetstar', 'cô_chú', 'voucher', 'thưởng_thức', 'signature', 'cocktail', 'vna', 'dj', 'edm', 'hoành_tráng', 'thưởng_thức', 'nay', 'hẹn_hò']"
6.342246787979046,"['mầm_non', '2 ', 'rèn_luyện', 'chiều_tối', 'lễ_phép', 'daisy', 'nói_trống_không', 'ko', 'ah', 'kiên_trì', 'ko', 'bố_mẹ', 'thị_phạm', 'bắt_chước', 'thìa', 'mì', 'ko', 'thìa', 'thìa', 'ehon', 'bổ_trợ', 'rèn_luyện', 'đc', 'mì', 'bơ', 'tẹo', 'mỗi_tội', 'đt', 'huhuhu']"
5.899106511627907,"['đc', 'cua_bể', 'dạo', 'phố_phường', 'dạo', 'hải_sản', 'cà_mau', 'livestream', 'tí', 'í']"
6.435187719298245,"['ôi', 'khai_phá', 'nhí_nhố', 'daisy_huhu', 'trend']"
6.485833333333334,"['bố_mẹ', 'băn_khoăn', 'moon', 'daisy']"
7.440919032429559,"['liếc', 'vội', 'comment', 'comment', 'ru', 'daisy_bánh', 'mì', 'bơ', 'tò_mò', 'bức_xúc', 'hàng_xách', 'online', 'quen_thân', 'giở', 'qua_lại', 'hoá_ra', 'daisy', 'order', 'comment', 'góp_ý', 'comment', 'fb', 'qua_lại', 'góp_ý', 'post', 'tâm_trạng', 'bực_bội', 'bức_xúc', 'comment', 'online', 'lẳng_lặng', 'block', 'block', 'block', 'fb', 'ngó', 'block', 'block', 'đôi_co', 'thoả_hiệp', 'ko', 'tầm_mắt', 'an_nhiên', 'tự_trọng', 'yêu_thương', 'danh_ngôn', 'khuyết_danh', 'hê', 'hê']"
7.301255697550586,"['daisy', 'khanh_khách', 'nhún_nhảy', 'nằng_nặc', 'flash', 'mob', 'run', 'phết', 'daisy', 'đc', 'bảng_chữ_cái', 'đánh_vần', 'o', 'ngứa', 'chê', 'cập_kênh', 'tè', 'đi_rửa', 'daisy', 'tay_trái', 'túm', 'bó_tay', 'ái_ngại', 'bình_chân', 'ko', 'ko', 'thầy_cô_giáo', 'ko', 'thầy_cô', 'í', 'thầy_cô', 'chủ_quan', 'nhàm_chán', 'thành_ra', 'làm_phiền', 'daisy', 'lèo', 'lèo', '1 1 ', 'roi', 'huhu', 'thầy_cô', 'đầy_ắp', 'yêu_thương', 'say_mê', 'thoả', 'nô_đùa']"
7.801814285714285,"['scan', 'ko', 'thanh_lý', 'đki', 'hí', 'hí', 'scan', 'xửa', 'xừa', 'daisy_bánh_mì', 'giấy_tờ']"
8.532453846153846,"['cô_chú', 'daisy_bánh_mì', 'búp_bê', 'mát_tay', 'ko', 'búp_bê', 'ah']"
8.316336363636363,"['ftu', 'boston', 'quyen_nguyen', 'thi_quy_nguyen', 'nguyen']"
9.025667149758453,"['selfie', 'app', 'filter', 'tức_thì', 'beauness', 'fullsize', 'ml', 'chậu', 'sen', 'ship', 'tận_tay', 'đc', 'beauness', 'chậu', 'sen', 'tương_xứng', 'tưới_tắm', 'share', 'post', 'để_chế', '23h', '27 ', 'link', 'share', 'random', 'qùa', 'tận_tay', 'review', 'beauness', 'khoáng', 'trị_liệu', 'prelotion', 'thoa', 'cotton', 'mặt_nạ', 'mặt_nạ', 'thư_giãn', 'sp', 'beauness', 'prelotion', 'menard', 'mỹ_phẩm', 'beauness_prelotion', 'khoáng', 'độ_ẩm', 'rát', 'mẫn_cảm', 'đặc_trị', 'mụn', 'sinh_lí', 'mụn', 'khoáng_chất', 'từ_thiên', 'mịn_màng', 'sần', 'dưỡng', 'thẩm_thấu', 'dưỡng', 'thân_thiết', 'tranh_thủ', 'rinh', 'combo', 'ngon bổ giá', 'beauness', 'link', 'hix', 'sở_dĩ', 'ko', 'ngon bổ rẻ', 'mỹ_phẩm', 'ko', 'combo', 'so', 'rùi']"
6.837057983193278,"['tâm_thư', 'tuyệt_mệnh', 'nọ', 'doạ', 'tự_tử', 'lặp_đi_lặp_lại', 'tuyệt_mệnh', 'phúc_đáp', 'nhõn', 'vốn_sống', 'tâm_hồn', 'tri_thức', 'ắt']"
7.4393558139534885,"['rùi', 'daisy', 'dong', 'bế', 'lầm_lũi', 'kè_kè', 'đút', 'lặp_đi_lặp_lại', 'há', 'mồm', 'nuốt', 'nuốt', 'huống_chi', 'trẻ_con', 'bố_mẹ', 'mầm_nhỏ', 'giải_đáp', 'bố_mẹ']"
9.123817647058823,"['cam_cam', 'bấy_lâu', 'hộp_háo_hức', 'tự_hào', 'hihi']"
8.215663636363637,"['countdown', 'nợ_đời', 'ghê']"
6.844570588235294,"['lê_lết', 'điên', 'thôiiiiiiiii']"
7.903110526315789,"['xệ', 'nay', 'đồ_hàng', 'ngta']"
8.0461,"['nấy', 'phúc_hậu', 'ghê', 'đám_cưới', 'tốn_kém', 'hôi']"
9.3655,"['luộc', 'muỗng', 'sâm', 'mật_ong', 'yoga', 'xông_hơi']"
7.256988888888889,"['chửi', 'diệu']"
12.443629203539823,"['l', 'ăn_kiêng', 'nè', 'hapiland', 'phuong_linh_le_quận', 'huỳnh_thị_kiều_hoa', 'gò_vấp', 'quynh_nguyen_hóc_môn', 'mai_thanh_lan_vũng', 'h', 'mai_thảo', 'pé_mon', 'bắc_ninh', 'thu_hương_bình_dương', 'thuận_an', 'châu_cẩm_tú_bình_dương', 'thủ_dầu_một', 'hương_trà', 'nguyen_ngoc_huong_hải', 'phương_dung_tiền_giang', 'quyen_nguyen_ninh', 'nguyễn_thanh_hương_đà', 'nẵng', 'han_ni', '220k', 'mật_ong', '350k', 'thảo_mộc', '100k', 'ngâm', 'mật_ong', '450k', '250k', 'đậu_đỏ', '250k', 'tẩy_trang', 'thảo_mộc', '250k', 'đông_y', '420k', '450k', 'xông', 'mini', '250k', 'dưỡng', 'dưỡng', 'korea', '380k', 'nhân_dịp', 'tết_dương_lịch', 'hapiland', 'tranh_thủ', 'khuyến_mãi']"
9.3655,"['quầy', 'bất_tận', 'mị_đưa', 'căng', 'chời', 'ah']"
9.395833333333332,"['nguyễn_ngọc_trâm', 'bún', 'nồi', 'tôm_càng', 'kho_tàu', 'nhức', 'náchhhh', 'rau_sống', 'cào', 'huhu']"
6.113833333333334,"['đều_đặn', 'ib', 'quá_chừng', 'share']"
9.515966666666667,"['zú', 'bả', 'giặt', 'ủi', 'lim_dim', 'bả', 'tủ', 'mắt_nhắm_mắt_mở', 'ke', 'mưa_bão', 'âm_u', 'đm', 'giãy_nảy', 'ham', 'thanh_lý', 'zú']"
8.817361538461538,"['ui', 'vậy_mà', 'xông', 'nèee']"
11.630700000000001,['hạ_long']
9.048633333333331,['thèm']
7.618433333333334,"['bill', 'bill', 'bill', 'chiều_tối', 'nay', 'nèeee', 'huhu']"
6.714566666666666,"['y_chang', 'hâhhhahaa', 'zậy']"
6.924971428571428,"['6kg', 'ăn_kiêng', 'nhaaaaaaaa', 'mật_ong', 'mật_ong', 'vao', 'ăn_kiêng', '2 ', 'muỗng', 'sâm', 'ngâm', 'mật_ong', 'gym', 'sữa_chua', 'sữa_tươi', 'luộc', 'sữa_đậu_nành', 'khoai', 'luộc', 'gym', 'xông_hơi', 'yến', '1 ']"
8.569946153846153,"['mắt_kính', 'cúi', 'mắt_kính', 'rớt', 'ghê', 'haha']"
7.68525,"['combo', 'mật_ong', 'làm_quà', 'nấc', 'bánh_chưng', 'sk', 'k', 'giông', 'nhoaaaaaaa']"
15.6774,"['sảng', 'thiệt', 'chớ']"
7.266170588235294,"['lộn', 'tầm_tã', 'queo']"
11.568992307692309,"['bữa_nay', 'tau', 'lót', 'dép', 'hóng', 'nhaaaa']"
11.734,"['nô', 'milk', 'mặp', 'búp', 'thúi', 'khoẻ', 'k', 'phụ_huynh', 'sml']"
0.44639999999999996,[]
5.614144444444444,['k']
7.0425,['đồ_chơi']
5.406522222222222,['lễ_tết']
8.488463636363637,"['đám_cưới', 'hao_tổn', 'tâm_tư']"
8.484588888888888,"['thành_quả', '6kg', 'auto', 'nùi', 'giẻ', 'nạ']"
9.663231914893618,"['mốc_meo', 'hạn_hán', 'dưỡng', 'body', 'k', 'rít', 'huhu', 'lotion', 'mị', 'dưỡng', 'lót']"
8.495128571428571,"['mị', 'rừng_rú']"
9.46707142857143,"['bill', 'đt', 'chốt', 'bill', 'sấp_mặt', 'nt', 'lin', 'lia_lịa', 'hem', 'ham', 'hihi']"
8.495128571428571,"['xĩuuu', 'xí_quách']"
20.021700000000003,"['b', 'e', 'a', 'u', 't', 'i', 'f', 'u', 'l', 'd', 'a', 'y']"
19.9225,"['v', 'i', 't', 'a', 'm', 'i', 'n', 's', 'e', 'a']"
14.311966666666665,"['thồn', 'thồn']"
6.576233333333334,"['gia_phả', 'òi', 'nhaaaa', 'hihi']"
19.674500000000002,"['h', 'u', 'k', 'e', 't']"
19.5753,"['let', 's', 'gooo']"
8.84232857142857,"['taxi', 'rạo_rực', 'nè', 'eiiiiii']"
0.0,[]
8.234728571428573,"['vờiiiiiiiiiiii', 'ơiiiiiiiiiiiiii']"
0.1488,[]
7.2905,"['ơiiiiiiiii', 'vàooooooooooo_bạn']"
8.978561538461538,"['tinh_bột', 'sữa_chua', 'xông', 'cà', 'che', 'mụn', 'k', 'làm_khó', 'đc', 'lin', 'kakakaa', 'vs']"
0.248,[]
5.614144444444444,['ghiaaa']
7.639508695652174,"['dưa_món', 'dữ', 'nè', 'chời', 'nguyễn_ngọc_trâm']"
7.125166666666667,"['nay', 'milk', 'ghê', 'áy_náy']"
0.3472,[]
11.026912903225806,"['nụ', 'hàm_răng', 'rồiiii', 'nàyyyy', 'huhu', 'nghiệt', 'duyên', 'nhựt', 'vượng', 'tui', 'ám', 'quài', 'nhaaaa']"
9.334163958060289,"['xông', 'tinh_bột', 'dộng', 'mật_ong', 'mịn', 'ghê', 'khổ_tâm', 'mỹ_phẩm', 'chời', 'ơiiii', '670k', 'combo', 'hỏiiii', 'make', 'up', 'che', 'khuyết_điểm', 'thâm', 'má_hồng', '_son', 'xíu', 'eyeliner', 'done', '3p', 'vs', 'giả_dối', 'thạch_cao', 'bốp', 'ah', 'xịt', 'khoáng', 'độ_ẩm', 'cấp_nước', 'nhoa']"
10.095452941176472,"['lượt_về', 'mỹ_đình', 'cổ_động_viên', 'hải_phòng', 'cổ_động_viên', 'nghệ_an', 'hữu thanh', 'bọc_hậu', 'nhét', 'cđ', 'cổ_động_viên', 'malay', 'lòng_đỏ']"
7.431910526315789,"['milk', 'nữaaaaa', '2 ', 'đóoo']"
10.448500000000001,"['2 ', 'cmnr', 'nạaaaaaa', 'nạaaaa']"
6.239414285714286,['dại']
14.481614285714286,"['dỗi', 'hờn', 'khoai_lang', 'sấy', 'mít', 'sấy', 'hem', 'vừa_miệng', 'mẻ']"
6.239414285714286,"['khoẻ', 'gác', 'cấm_thành', 'nèeee']"
19.476100000000002,['dalat']
9.048633333333331,['up']
11.568992307692309,"['3h', 'mề_đay', 'chời', 'ơiiii', 'gãi', 'cmnr']"
19.123514285714286,"['e', 'n', 'j', 'o', 'y', 'a', 'l', 'i', 't', 't', 'l', 'e', 'p', 'e', 'a', 'c', 'e', 'a', 'n', 'd', 'q', 'u', 'i', 'e', 't']"
8.922248387096774,"['ủa', 'sg', 'k', 'dạ_con', 'sg', 'sg', 'dữ', 'sg', 'auto', 'xao']"
20.108792307692312,"['v', 'ì', 't', 'h', 'a', 'n', 'h', 'x', 'u', 'â', 'n', 'l', 'n', 'h', 'ữ', 'n', 'g', 'c', 'h', 'u', 'y', 'ế', 'n', 'đ', 'i']"
11.9283,"['thaseo', 'sư_phụ', 'đệ_tử', 'lạiiii']"
0.3968,[]
6.3373470588235294,"['lắng_nghe', 'thế_gian']"
6.00705,['nghĩ_lại']
5.458757142857143,['ngời']
7.441546153846154,"['sanh', 'nhựt', 'lương_viết_quang']"
5.433166666666667,['hơnnn']
8.963166666666666,"['nè', 'chội', 'nèeee', 'mị', 'mị', 'thằng', 'lèm_bèm', 'mị', 'mị', 'lun', 'thằng', 'đóooooo']"
8.704166666666666,"['ghê', 'lét', 'chời', 'ơiiiiiiiii', '2kg', 'kakakkakakaka']"
9.048633333333331,['nhập_ngũ']
7.266170588235294,"['mì', 'nước_lèo', 'huhu']"
11.246592307692307,"['khuya', 'bải', 'dùm', 'emmmm', 'ham', 'nè']"
9.923918181818184,"['mất_ngủ', 'dữ', 'nèee', 'sáng_trưng']"
13.3585,"['cosplay', 'mị', 'zậy']"
5.7115,['milk']
10.924442857142857,"['lòi', 'cà_pháo', 'mắm_tôm', 'dưa', 'cà', 'mắm_muối', 'cao_lương_mỹ_vị', 'hổng', 'thèm']"
19.5257,"['nhức', 'náchhhhhh']"
0.2728,[]
7.685719047619047,"['hân_hoa_hậu_lê_huỳnh_thuý_ngân', 'huhuhu', 'chờiii', 'chửi']"
14.609566666666666,"['make', 'up', 'sương', 'sương', 'bắp', 'xào']"
9.923918181818184,"['share', 'the_men', 'link', 'youtube']"
11.642517391304349,"['gương_mặt', 'bàng_hoàng', 'grab', 'cà', 'phia', 'sanh', 'hột', 'zữa', 'chiên', 'nước_mắm']"
6.774319047619048,"['grab', 'car', 'tm', 'list']"
9.197433333333333,"['người_người', 'nhà_nhà']"
8.378625,"['mị', 'quại', 'hoàng_lan', 'mị', 'cởi', 'mồ_hôi', 'áng', 'mị', 'mị', 'bỏ_ngoài_tai', 'thị_phi', 'mị', 'mị', 'sinh_con_đẻ_cái', 'mị', 'mị', 'hối_hận', 'mị', 'vậy_mà']"
11.377166666666668,"['dĩa', 'vs', 'nồi', 'lẩu', 'nhức', 'nách', 'quáaaa']"
0.5456,[]
6.565766666666667,"['ghê', 'chờiiii']"
10.469518181818183,"['taxi', 'noel', 'nôn', 'vò', 'bứt', 'giựt', 'tưng_tưng', 'lun']"
4.960122222222222,['yến']
10.200500000000002,"['4kg', 'nhiuuuu']"
5.7115,['tình_ca']
6.893700000000001,"['tườngggg', 'đuốc']"
10.15295,"['mầm_non', 'quẩy', 'ghê', 'hs', 'quẩy', 'remix', 'nhạc_dũ', 'chường', 'chí_choé']"
5.7115,"['thầy_cô', '20 ']"
7.762448717948718,"['ôi', 'mơ_ước', 'zồi', 'vang', 'giậy', 'mầm_non', 'chặp', 'replay', 'topten', 'zing', 'mp', 'trật', 'milk', 'ngta', 'chọt', 'hãi', 'hãi', 'gầm_gừ', 'the_thé', 'rên', 'bữa_nay', 'cho_qua', 'ké', 'đồ_chơi', 'đánh_bạn', 'cào', 'té', 'riết', 'cho_qua', 'ké', 'quất', 'k', 'ah', 'đút_lót', 'sâm', 'ngâm', 'mật_ong', 'bầm', 'dập', 'chui', 'chui']"
8.495128571428571,"['vô_số', 'nợ_nần']"
0.496,[]
7.63744375,"['thì_ra', 'sanh', 'hay_biết', 'móc', 'mền', 'milk', 'ah', 'sori', 'bây', 'châm', 'bim_bim', 'hủ', 'lát']"
8.098086163522012,"['chiết', 'mật_ong', 'nguyên_chất', 'nhaaaa', 'tí', 'lắng', 'hủ', 'mật_ong', '250k', 'mị', 'hét', 'mị', 'ê', 'mài', 'nè', 'kiaaaaaaa', 'mị', 'quăng', '500k', 'đền_bù', 'nàooooo', 'ngta', 'làm_ăn', 'đàng_hoàng', 'rớt', 'dối', 'sp', 'phải_chăng', 'cất_công', 'cữ', 'rẻ_tiền', 'tin_linh', 'sp', 'ok', 'never']"
19.476100000000002,['suýt_nữa']
8.215663636363637,"['collagen', 'mị', 'ham']"
8.321528571428573,"['bần_tăng', 'ngán']"
7.317838461538463,"['nui', 'đùi', '180ml', 'socola', 'milk']"
9.296633333333332,"['body', 'combat', 'hội_chợ', 'lô_tô', 'đennnnnn', 'cửa_xếp', 'rồng_rắn', 'ơiiii']"
0.0,[]
0.0,[]
6.40385,"['nước_tương', 'tui']"
17.517985714285714,"['măm', 'măm', 'nồi', 'lẩu', 'nhức', 'náchhh']"
13.902050000000001,"['ngẩu', 'bữa_nay', 'lố', 'lố', 'òiiii']"
7.5385,"['thì_phải', 'giựt', 'zìa']"
8.444416666666667,"['grab', 'tấp', 'dữ', 'phật_ý', 'ăn_vạ', 'dậm', 'ghê', 'k', 'mốt', 'ghé', 'con_bé', 'dữ', 'ẳm', 'hét', 'kinh_hồn', 'tạp_hoá', 'mì', 'tạp_hoá', 'ẳm', 'xuống_đường', 'đụng', 'ẳm', 'cào', 'hư', 'cáiiiii', 'đẹp_mặt', 'chưaaaaaa', 'táng', 'chếtttt']"
19.476100000000002,['haha']
6.708754545454545,"['dép', 'đưa_đẩy', 'thui']"
5.7115,['mùng']
9.488363565891472,"['ship', '25 ', 'k', 'bù', 'q', 'q', 'q', 'gv', 'bình_tân', 'ship', 'k', 'ghtk', 'tau', 'đm', '2 ', 'k', '60 ', 'k', 'ship', 'nội_thành', 'sg', 'tau', 'chửi', 'xe_ôm', 'mốt', 'xe_ôm', 'đ', 'ghê']"
10.052641176470589,"['tau', 'lốc', 'onl', 'nhứt', 'calo', 'tau', 'tau', 'dữ', 'k', 'post', 'hà_rầm', 'giậy']"
7.230174074074075,"['lạnh_lẽo', 'trương_bích_thần', 'tstttldh', 'ôi', 'qua_mặt']"
8.135897101449276,"['mị', 'dream_man', 'mị', 'mệt_mỏi', 'mị', 'trailer']"
9.768001754385963,"['sohee', 'cản', 'mịiiii', 'mị', 'mị', 'mị', 'mị']"
5.1115571428571425,['giải_thoát']
11.098042857142858,"['ngta', 'ồ', 'ập', 'halloween', 'tui', 'hì_hục']"
9.094015789473683,"['hao', 'gảy', 'thồn', 'bánh_canh', '40k', 'lành_mạnh']"
6.586614285714285,"['lâu_lâu', 'thiệt']"
7.7824,['mị']
17.895255555555558,"['chíp', 'ah', 'milk', 'nè', 'look', 'at', 'my', 'eyes']"
11.100677777777777,"['halloween', 'mắt_thấy', 'ghê', 'giậyyy']"
5.837344444444444,['hoàn_hồn']
8.495128571428571,"['rỡn', 'mẹt', 'tuôi', 'hem']"
11.238,"['tụi', 'bây', 'tau', 'tau', 'rảnh', 'rủ', 'tau', 'zẩy', 'nạaa']"
0.496,[]
15.6774,"['long', 'time', 'seeee']"
9.954550000000001,"['òi', 'live', 'live', 'heheah', 'lin', 'đầu_gối', 'pass', '220k', 'nhaaaa']"
8.321528571428573,"['bần_tăng', 'ngán']"
9.346233333333332,"['búp', 'ăn_không', 'ah']"
0.1984,[]
11.696833333333334,"['moáaa', 'thanh_khâu_bạch_thiển', 'mị', 'nhớt', 'quáaaa']"
7.0425,['hapiland']
9.271833333333333,"['đồ_đạc', 'vừa_vặn', 'ổn', 'nhà_cửa', 'ấm_áp']"
19.5257,"['bling', 'bling']"
6.00705,['sicula']
14.311966666666665,"['gia_tài', 'milk']"
8.576,"['4 ', 'tem', '6 ', 'tr', 'quăng', 'k', '7plus', 'nứt', 'đt', 'suy_đi_tính_lại']"
9.565215789473683,"['bải_xệ_xệ', 'tủi', 'chời', 'đàng', 'quàng', 'haha']"
7.936966666666667,"['tuôi', 'tam_sinh', 'tam', 'đào_hoa', 'xin_chiết_nhan', 'mị', 'vong', 'mị', 'cày', 'khói_sương', 'chời']"
9.01592857142857,"['yến', 'to_đùng', 'chưng', 'táo_tàu', 'muỗng', 'lát', 'dè', 'hột', 'hủ', 'yến', 'thoyyyy', 'lắmmmmm', 'nay', 'quất', 'chà', 'mị', 'màu_mè', 'tau', '280k', 'mịiiiiiiiiii']"
6.283744444444444,"['buông', 'bận_lòng']"
11.410766666666667,"['ipad_pro', '12 ', 'gold', '64gb', '4g', 'xách', 'us', '20tr', 'hnam', 'trầy', 'cấn', 'rớt', 'full', 'box', 'cày', 'diên_hy_công_lược', 'tam_sinh', 'tam_thế', 'pass', '17tr', 'macbook', 'ib']"
9.094015789473683,"['k', 'lẽ', 'chửi_đổng', 'vong', 'dép', 'ghê']"
8.591166666666666,"['xông_hơi', 'vắng', 'team', 'hếtttt']"
7.746995238095238,"['đông_y', 'hapiland', 'chất_béo', 'khoai_lang', 'luộc', 'luộc', 'kiêng', 'tinh_bột', 'chiên', 'xào', 'dầu_mỡ', 'mật_ong', 'gym', 'yoga', 'đều_đặn', 'lành_mạnh', 'rượu_bia']"
9.1175,"['tuôi', 'ba_mẹ', 'tuôi', 'tui', 'nể', 'ổng', 'bả', 'ráng', 'ngon_lành']"
7.072057894736842,"['kakaka', 'uổng', 'lòi']"
0.0248,[]
9.235809803921569,"['yến', 'chưng', 'dứa', 'phứccccc', 'ah', 'chưng', 'yến', 'gỡ_gạc', 'e', 'sen', 'đường_phèn', 'nè', 'dứa', 'điiii']"
7.2905,"['húc_phượng', 'thuần_conan_phi']"
19.5257,"['ú', 'oàaaa']"
8.43762380952381,"['te_tua', 'dạ_hoa', 'sắm', 'mị', 'lèng']"
11.4405,"['coai', 'kelly_hoang', 'chứa_chấp', 'con_nhỏ', 'xệ_xệ', 'quăng', 'bồn_cầu', 'giựt', 'quậy', 'lì', 'chời', 'ơiiii']"
6.80065,"['thần_thánh', 'thèm', 'ngon_miệng']"
9.271833333333333,"['mê', 'khôn', 'yến', 'chưng', 'vờ']"
10.448500000000001,"['nè', 'kakaaa', 'yến', 'chưng', 'long_nhãn', 'chưng', 'nức_nở', 'xĩu']"
7.6625000000000005,"['một_khi', 'chán_ghét', 'lãng', 'vãng', 'xiên', 'tánh', 'ngộ']"
7.640574418604651,"['nước_lọc', 'mix', 'xíu', 'mật_ong', 'đc', 'lão_hoá', 'bao_tử', 'viêm_nhiễm']"
7.9808,"['bôi', 'lotion', 'dưỡng', 'bết', 'rít', 'không_bào', 'mòn', 'xách', 'nè', 'body']"
6.964031707317073,"['dưỡng', 'dưỡng', 'sạch_sẽ', 'dưỡng_chất', 'so', 'qua_loa', 'dưỡng', 'make', 'up', 'mồ_hôi', 'xi', 'nhê']"
8.043985714285714,"['kakaka', 'vắt', 'tui', 'chưng', 'yến', 'nè', 'huhuhu', 'dạ_hoa', 'hớp']"
8.009978787878788,"['couple', 'vs', 'dạ_hoa', 'tuôi', 'tuôi', 'tuôi', 'tuôi', 'mộng_mơ']"
6.919076190476191,"['đông_y', 'không_thể_nào', 'kinh_khủng', 'yến', 'kakakaka']"
11.201985714285716,"['hihi', 'trộm_vía', 'sen', 'thui', 'anh_chị', 'lụm', 'lát', 'thồn', 'yến', 'diếm', 'diếm', 'thồn', 'lẹ', 'haha', '280k', 'nhaaaa']"
8.7744,"['đít', 'duỗi', 'bẹp', 'bộ_đồ', 'couple', 'dạ_hoa']"
10.693338095238095,"['trời_ơi', 'tui', 'cao_tay', 'yến', 'trong_veo', 'lố', 'òi', 'kakaa', 'chưng', 'đường_phèn', 'chưng', 'mật_ong', 'chưng', 'dứa', 'chưng', 'long_nhãn', 'chưng', 'sen', 'chưng', 'táo_tàu', '75ml', '150k', '200ml', '280k']"
7.178727027027027,"['xông', 'mix', 'ntn', 'rát', 'sp', 'xông', 'sp', 'ui']"
7.751126728110599,"['óng', 'mật_ong', 'dã', 'mannnnn', 'bốc', 'lia_lịa', 'nguyên_chất', 'mật_ong', 'bao_tử', 'mụn', 'nám', 'thâm', 'sẹo', 'bao_tử', 'loét', 'hành_tá_tràng', 'cholesterol', 'huyết_áp', 'ngăn_ngừa', 'gout', 'hồi_phục', 'nhan_sắc', 'da_dẻ', 'hồng_hào', 'mịn_màng', 'hậu_sản', 'tinh_bột', 'độc_tố', 'điều_hoà', 'huyết_áp', 'giải_độc', 'gan', 'gan', '350 ', '250gr']"
12.726564864864866,"['order', 'chưng', 'đường_phèn', 'chưng', 'mật_ong', 'chưng', 'dứa', 'chưng', 'long_nhãn', 'chưng', 'sen', 'chưng', 'táo_tàu', '75ml', '150k', '200ml', '280k']"
8.613568354430381,"['49kg', 'kakaka', '3kg', 'hihi', 'yến', 'hủ', 'yến', 'hủ', 'yến', 'long_nhãn', 'k', 'đc', 'lạng', 'kakakaa', 'k', 'thiệt', 'k', 'dộng', '2v', 'nín']"
10.177094951456311,"['ôi', 'shipper', 'dầm', 'huhu', 'tui', 'mở_hàng', 'yến', 'chưng', 'kì_công', 'hihi', 'nhiệt_tình', 'sl', 'đc', 'nhaaaa', 'yến', 'hú', 'sớm_mai', '1h', 'nóng_sốt', 'hihi', 'chưng', 'đường_phèn', 'chưng', 'mật_ong', 'chưng', 'dứa', 'chưng', 'long_nhãn', 'chưng', 'sen', 'chưng', 'táo_tàu', '75ml', '150k', '200ml', '280k']"
7.9808,"['doumah', 'pts', 'dùm', 'e']"
11.266579653679655,"['feedback', 'nước_miếng', 'haha', 'hủ', '150k', 'yến', 'chưng', 'long_nhãn', 'quá_chừng', 'yến', 'vụn', 'đáng_giá', 'đồng_tiền_bát_gạo', 'gừng', 'chưng', 'chưng', 'đường_phèn', 'chưng', 'mật_ong', 'chưng', 'dứa', 'chưng', 'long_nhãn', 'chưng', 'sen', 'chưng', 'táo_tàu', '75ml', '150k', '200ml', '280k']"
11.100677777777777,"['hao', 'nay', 'yến', 'sen', 'chịuuuu', 'chưng', 'nhiu', 'mạtttt']"
10.212388888888889,"['hủ', 'yến', 'feedback', 'hihi', 'đong', 'ml', 'nêm', 'xíu', 'hoà', 'sắm', 'đong', 'sure', 'k', 'chưng', 'đường_phèn', 'chưng', 'mật_ong', 'chưng', 'dứa', 'chưng', 'long_nhãn', 'chưng', 'sen', 'chưng', 'táo_tàu', '75ml', '150k', '200ml', '280k']"
